Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,13,13,Pseudodiploria strigosa,9066.3,9730.2,9.2,5.12,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,14,14,Porites astreoides,8038.9,12120.6,16.3,16.73,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,15,15,Porites astreoides,9653.2,11990.0,8.5,4.24,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,18,16,Porites porites,13471.5,11396.1,39.9,53.29,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,19,17,Porites astreoides,20379.9,11336.6,40.8,83.44,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,20,18,Porites astreoides,21111.1,12002.3,22.6,26.27,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,21,19,Porites astreoides,21247.4,13069.0,92.3,305.15,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,62,20,Siderastrea siderea,9843.8,15478.8,9.4,5.77,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,47,21,Porites astreoides,8231.0,22400.5,22.1,30.94,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,45,22,Porites astreoides,8970.6,23180.4,51.4,98.21,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,42,23,Porites astreoides,6103.5,22439.9,24.7,35.38,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,38,24,Porites astreoides,6187.6,20666.9,33.5,61.13,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,37,25,Porites astreoides,6733.6,20104.2,24.7,23.94,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,39,26,Porites astreoides,7068.2,21315.1,32.1,60.66,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,40,27,Porites astreoides,7210.7,20975.9,15.8,13.01,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,41,28,Siderastrea siderea,7461.4,20964.7,23.9,35.69,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,63,29,Porites astreoides,7899.8,20299.1,13.4,9.61,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,57,30,Porites astreoides,5014.9,23878.8,13.6,11.63,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,46,31,Pseudodiploria strigosa,5121.7,20173.4,16.7,18.33,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,28,32,Porites astreoides,7744.5,7447.0,15.1,11.47,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,64,33,Empty,7718.0,7350.0,0.1,0.0,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,26,34,Porites astreoides,12356.2,17224.1,19.6,23.47,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,27,35,Porites astreoides,12552.3,17302.6,10.5,6.19,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,29,36,Pseudodiploria strigosa,16046.5,16670.9,21.1,21.49,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,35,37,Porites astreoides,5762.3,16215.9,46.2,114.25,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,30,38,Porites astreoides,19043.6,17546.4,39.2,31.43,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,31,39,Porites astreoides,20743.7,17748.9,59.2,128.7,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,32,40,Diploria labyrinthiformis,21058.9,19235.8,43.9,83.52,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,33,41,Porites astreoides,22393.0,19300.6,75.6,222.62,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,34,42,Porites astreoides,22419.4,21480.0,12.3,8.1,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,36,43,Porites astreoides,7006.7,18647.0,22.3,28.35,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,49,44,Porites astreoides,14129.5,22089.3,37.3,76.14,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,48,45,Porites astreoides,13724.3,21993.6,21.9,24.98,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,51,46,Pseudodiploira clivosa,13610.1,25163.1,83.2,342.3,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,54,47,Unknown,20200.0,26373.8,39.2,37.63,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,55,48,Porites astreoides,24525.9,25400.1,27.2,27.93,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,56,49,Porites astreoides,24587.2,5689.1,34.0,65.88,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,58,50,Porites astreoides,13548.4,4796.1,43.5,70.8,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,22,51,Pseudodiploria strigosa,26196.7,11835.2,11.8,9.22,0.0,
20250414_S1P1_Plot 3_coreg.png,2025-04-14,Region,17,52,Empty,12197.3,11437.2,12.4,5.71,0.0,
