Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,40,26,Porites astreoides,4790.0,13909.6,15.4,12.47,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,41,27,Unknown,4956.9,13897.8,25.5,41.83,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,42,28,Porites astreoides,3944.1,14899.4,29.8,33.93,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,43,29,Porites porites,3850.8,14848.1,20.6,8.41,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,45,30,Porites astreoides,6061.5,15332.9,66.5,107.49,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,25,31,Unknown,5997.7,15032.0,8.8,5.21,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,47,32,Unknown,5551.6,14840.8,21.7,29.42,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,48,33,Porites astreoides,9637.8,14484.8,26.5,36.01,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,49,34,Porites astreoides,9922.9,14540.3,36.7,74.62,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,51,35,Unknown,9567.4,16620.4,83.9,370.05,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,52,36,Unknown,12259.3,10213.3,439.4,10083.88,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,54,37,Unknown,14435.1,17399.3,44.0,95.66,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,55,38,Porites astreoides,17823.2,16570.2,22.2,18.59,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,56,39,Porites astreoides,17430.3,3623.7,41.6,99.62,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,19,12,Porites astreoides,14037.6,7622.3,38.5,78.8,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,29,40,Unknown,10909.3,11142.6,19.3,18.46,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,50,41,Porites astreoides,15240.6,17455.5,25.1,28.19,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,16,42,Unknown,7966.6,7713.7,20.2,17.13,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,28,43,Orbicella faveolata,4659.9,5112.1,12.7,10.06,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,35,44,Porites astreoides,3541.4,10840.1,48.1,126.01,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,46,45,Unknown,3111.1,13444.1,19.5,23.45,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,57,46,Porites astreoides,3174.1,15860.9,12.1,8.85,0.0,
20251018_S1P1_Plot 2_coreg.png,2025-10-10,Region,58,47,Porites astreoides,8772.1,3228.0,22.9,28.89,0.0,
