Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,66,15,Porites porites,2264.0,2807.7,15.2,15.27,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,61,16,Stephanocoenia intersepta,1775.6,2885.6,20.5,25.63,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,60,18,Siderastrea siderea,1815.4,2916.8,11.1,4.37,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,58,17,Siderastrea siderea,1786.4,2924.9,20.1,9.33,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,57,19,Pseudodiploria strigosa,1663.0,2848.6,39.6,87.94,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,62,20,Porites astreoides,1672.0,2807.8,18.9,21.22,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,56,21,Porites astreoides,1547.6,2616.5,29.8,49.64,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,46,22,Porites astreoides,1648.7,2483.1,26.4,42.71,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,50,23,Porites astreoides,1333.6,2531.3,15.9,17.6,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,73,24,Porites astreoides,1233.5,2605.6,19.1,21.26,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,43,25,Porites astreoides,1761.7,2027.0,56.0,186.97,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,32,26,Stephanocoenia intersepta,1816.8,1929.3,30.8,55.54,0.0,
20250623_S2P2_Plot 3_coreg.png,2025-06-23,Region,33,27,Porites astreoides,1532.6,1883.6,21.2,31.33,0.0,
