zone;site;plot;date;genet_id;class;code;area;partial_mortality;notes
Farallon;S2P2;Plot 1;2024-12-02;0;Porites astreoides;PAST;213.23;;
Farallon;S2P2;Plot 1;2025-04-14;0;Porites astreoides;PAST;218.41;;
Farallon;S2P2;Plot 1;2025-06-23;0;Porites astreoides;PAST;261.93;;
Farallon;S2P2;Plot 1;2025-10-18;0;Porites astreoides;PAST;232.39;;
Farallon;S2P2;Plot 1;2025-12-01;0;Porites astreoides;PAST;212.97;;
Farallon;S2P2;Plot 1;2026-05-08;0;Porites astreoides;PAST;246.1;;
Farallon;S2P2;Plot 2;2024-12-02;0;Porites astreoides;PAST;157.87;;
Farallon;S2P2;Plot 2;2025-04-14;0;Porites astreoides;PAST;116.9;;
Farallon;S2P2;Plot 2;2025-06-23;0;Porites astreoides;PAST;148.17;;
Farallon;S2P2;Plot 2;2026-05-08;0;Porites astreoides;PAST;150.55;;
Farallon;S2P2;Plot 3;2024-12-02;0;Porites astreoides;PAST;242.24;;
Farallon;S2P2;Plot 3;2025-04-14;0;Porites astreoides;PAST;251.88;;
Farallon;S2P2;Plot 3;2025-06-23;0;Porites astreoides;PAST;279.71;;
Farallon;S2P2;Plot 3;2025-10-18;0;Porites astreoides;PAST;313.88;;
Farallon;S2P2;Plot 3;2026-05-08;0;Porites astreoides;PAST;312.63;;
Farallon;S2P2;Plot 3;2026-05-08;0;Porites astreoides;PAST;115.54;;
Farallon;S2P2;Plot 1;2024-12-02;1;Porites astreoides;PAST;53.41;;
Farallon;S2P2;Plot 1;2025-04-14;1;Porites astreoides;PAST;52.86;;
Farallon;S2P2;Plot 1;2025-06-23;1;Porites astreoides;PAST;57.84;;
Farallon;S2P2;Plot 1;2025-10-18;1;Porites astreoides;PAST;50.53;;
Farallon;S2P2;Plot 1;2025-12-01;1;Porites astreoides;PAST;53.24;;
Farallon;S2P2;Plot 1;2026-05-08;1;Porites astreoides;PAST;57.2;;
Farallon;S2P2;Plot 2;2024-12-02;1;Porites astreoides;PAST;220.41;;
Farallon;S2P2;Plot 2;2025-04-14;1;Porites astreoides;PAST;179.21;;
Farallon;S2P2;Plot 2;2025-06-23;1;Porites astreoides;PAST;235.86;;
Farallon;S2P2;Plot 2;2026-05-08;1;Porites astreoides;PAST;186.65;;
Farallon;S2P2;Plot 3;2024-12-02;1;Porites astreoides;PAST;22.59;;
Farallon;S2P2;Plot 3;2025-04-14;1;Porites astreoides;PAST;30.36;;
Farallon;S2P2;Plot 3;2025-06-23;1;Porites astreoides;PAST;45.27;;
Farallon;S2P2;Plot 3;2025-10-18;1;Porites astreoides;PAST;52.58;;
Farallon;S2P2;Plot 3;2026-05-08;1;Porites astreoides;PAST;48.85;;
Farallon;S2P2;Plot 1;2024-12-02;2;Stephanocoenia intersepta;SINT;25.79;;
Farallon;S2P2;Plot 1;2025-04-14;2;Stephanocoenia intersepta;SINT;37.56;;
Farallon;S2P2;Plot 1;2025-06-23;2;Stephanocoenia intersepta;SINT;44.17;;
Farallon;S2P2;Plot 1;2025-10-18;2;Stephanocoenia intersepta;SINT;48.88;;
Farallon;S2P2;Plot 1;2025-12-01;2;Stephanocoenia intersepta;SINT;42.1;;
Farallon;S2P2;Plot 1;2026-05-08;2;Stephanocoenia intersepta;SINT;54.61;;
Farallon;S2P2;Plot 2;2024-12-02;2;Stephanocoenia intersepta;SINT;139.51;;
Farallon;S2P2;Plot 2;2025-04-14;2;Stephanocoenia intersepta;SINT;122.22;;
Farallon;S2P2;Plot 2;2025-06-23;2;Stephanocoenia intersepta;SINT;173.21;;
Farallon;S2P2;Plot 2;2026-05-08;2;Stephanocoenia intersepta;SINT;150.73;;
Farallon;S2P2;Plot 3;2024-12-02;2;Porites astreoides;PAST;15.18;;
Farallon;S2P2;Plot 3;2025-04-14;2;Porites astreoides;PAST;24.0;;
Farallon;S2P2;Plot 3;2025-06-23;2;Porites astreoides;PAST;30.47;;
Farallon;S2P2;Plot 3;2025-10-18;2;Porites astreoides;PAST;30.29;;
Farallon;S2P2;Plot 3;2026-05-08;2;Porites astreoides;PAST;31.66;;
Farallon;S2P2;Plot 1;2024-12-02;3;Porites astreoides;PAST;6.18;;
Farallon;S2P2;Plot 1;2025-04-14;3;Porites astreoides;PAST;8.68;;
Farallon;S2P2;Plot 1;2025-06-23;3;Porites astreoides;PAST;14.66;;
Farallon;S2P2;Plot 1;2025-10-18;3;Porites astreoides;PAST;10.62;;
Farallon;S2P2;Plot 1;2025-12-01;3;Porites astreoides;PAST;7.97;;
Farallon;S2P2;Plot 1;2026-05-08;3;Porites astreoides;PAST;8.49;;
Farallon;S2P2;Plot 2;2024-12-02;3;Porites astreoides;PAST;95.24;;
Farallon;S2P2;Plot 2;2025-04-14;3;Porites astreoides;PAST;67.45;;
Farallon;S2P2;Plot 2;2025-06-23;3;Porites astreoides;PAST;100.95;;
Farallon;S2P2;Plot 2;2026-05-08;3;Porites astreoides;PAST;31.58;;
Farallon;S2P2;Plot 3;2024-12-02;3;Porites astreoides;PAST;10.69;;
Farallon;S2P2;Plot 3;2025-04-14;3;Porites astreoides;PAST;7.36;;
Farallon;S2P2;Plot 3;2025-06-23;3;Porites astreoides;PAST;7.16;;
Farallon;S2P2;Plot 3;2025-10-18;3;Porites astreoides;PAST;10.67;;
Farallon;S2P2;Plot 1;2024-12-02;4;Porites astreoides;PAST;5.09;;
Farallon;S2P2;Plot 1;2025-04-14;4;Porites astreoides;PAST;13.89;;
Farallon;S2P2;Plot 1;2025-06-23;4;Porites astreoides;PAST;13.46;;
Farallon;S2P2;Plot 1;2025-10-18;4;Porites astreoides;PAST;15.64;;
Farallon;S2P2;Plot 1;2025-12-01;4;Porites astreoides;PAST;10.81;;
Farallon;S2P2;Plot 1;2026-05-08;4;Porites astreoides;PAST;22.38;;
Farallon;S2P2;Plot 2;2024-12-02;4;Porites astreoides;PAST;19.77;;
Farallon;S2P2;Plot 2;2024-12-02;4;Porites astreoides;PAST;51.43;;
Farallon;S2P2;Plot 2;2025-04-14;4;Porites astreoides;PAST;18.7;;
Farallon;S2P2;Plot 2;2025-04-14;4;Porites astreoides;PAST;41.93;;
Farallon;S2P2;Plot 2;2025-06-23;4;Porites astreoides;PAST;49.84;;
Farallon;S2P2;Plot 2;2025-06-23;4;Porites astreoides;PAST;30.4;;
Farallon;S2P2;Plot 2;2026-05-08;4;Porites astreoides;PAST;51.97;;
Farallon;S2P2;Plot 2;2026-05-08;4;Porites astreoides;PAST;10.17;;
Farallon;S2P2;Plot 3;2024-12-02;4;Porites astreoides;PAST;6.2;;
Farallon;S2P2;Plot 3;2025-04-14;4;Porites astreoides;PAST;12.43;;
Farallon;S2P2;Plot 3;2025-06-23;4;Porites astreoides;PAST;25.59;;
Farallon;S2P2;Plot 3;2025-10-18;4;Porites astreoides;PAST;21.58;;
Farallon;S2P2;Plot 3;2026-05-08;4;Porites astreoides;PAST;25.04;;
Farallon;S2P2;Plot 1;2024-12-02;5;Porites astreoides;PAST;24.59;;
Farallon;S2P2;Plot 2;2024-12-02;5;Stephanocoenia intersepta;SINT;131.14;;
Farallon;S2P2;Plot 2;2025-04-14;5;Stephanocoenia intersepta;SINT;84.33;;
Farallon;S2P2;Plot 2;2025-06-23;5;Stephanocoenia intersepta;SINT;138.01;;
Farallon;S2P2;Plot 2;2026-05-08;5;Stephanocoenia intersepta;SINT;73.2;;
Farallon;S2P2;Plot 3;2024-12-02;5;Porites astreoides;PAST;27.44;;
Farallon;S2P2;Plot 3;2025-04-14;5;Porites astreoides;PAST;55.46;;
Farallon;S2P2;Plot 3;2025-06-23;5;Porites astreoides;PAST;55.19;;
Farallon;S2P2;Plot 3;2025-10-18;5;Porites astreoides;PAST;50.84;;
Farallon;S2P2;Plot 3;2026-05-08;5;Porites astreoides;PAST;78.22;;
Farallon;S2P2;Plot 1;2024-12-02;6;Porites astreoides;PAST;259.89;;
Farallon;S2P2;Plot 1;2025-04-14;6;Porites astreoides;PAST;304.67;;
Farallon;S2P2;Plot 1;2025-06-23;6;Porites astreoides;PAST;364.15;;
Farallon;S2P2;Plot 1;2025-10-18;6;Porites astreoides;PAST;402.26;;
Farallon;S2P2;Plot 1;2025-12-01;6;Porites astreoides;PAST;305.57;;
Farallon;S2P2;Plot 1;2026-05-08;6;Porites astreoides;PAST;323.38;;
Farallon;S2P2;Plot 2;2024-12-02;6;Porites astreoides;PAST;38.29;;
Farallon;S2P2;Plot 2;2025-04-14;6;Porites astreoides;PAST;37.93;;
Farallon;S2P2;Plot 2;2025-06-23;6;Porites astreoides;PAST;69.12;;
Farallon;S2P2;Plot 2;2026-05-08;6;Porites astreoides;PAST;47.28;;
Farallon;S2P2;Plot 3;2024-12-02;6;Porites astreoides;PAST;15.13;;
Farallon;S2P2;Plot 3;2025-04-14;6;Porites astreoides;PAST;19.81;;
Farallon;S2P2;Plot 3;2025-06-23;6;Porites astreoides;PAST;18.19;;
Farallon;S2P2;Plot 3;2025-10-18;6;Porites astreoides;PAST;15.21;;
Farallon;S2P2;Plot 3;2026-05-08;6;Porites astreoides;PAST;31.57;;
Farallon;S2P2;Plot 1;2024-12-02;7;Porites astreoides;PAST;12.95;;
Farallon;S2P2;Plot 2;2024-12-02;7;Stephanocoenia intersepta;SINT;35.07;;
Farallon;S2P2;Plot 2;2025-04-14;7;Stephanocoenia intersepta;SINT;29.09;;
Farallon;S2P2;Plot 2;2025-06-23;7;Stephanocoenia intersepta;SINT;40.08;;
Farallon;S2P2;Plot 2;2026-05-08;7;Stephanocoenia intersepta;SINT;16.95;;
Farallon;S2P2;Plot 3;2024-12-02;7;Porites astreoides;PAST;29.55;;
Farallon;S2P2;Plot 3;2025-04-14;7;Porites astreoides;PAST;35.07;;
Farallon;S2P2;Plot 3;2025-06-23;7;Porites astreoides;PAST;38.61;;
Farallon;S2P2;Plot 3;2025-10-18;7;Porites astreoides;PAST;40.31;;
Farallon;S2P2;Plot 3;2026-05-08;7;Porites astreoides;PAST;40.77;;
Farallon;S2P2;Plot 1;2024-12-02;8;Porites astreoides;PAST;32.3;;
Farallon;S2P2;Plot 2;2024-12-02;8;Porites astreoides;PAST;76.6;;
Farallon;S2P2;Plot 2;2025-04-14;8;Porites astreoides;PAST;81.61;;
Farallon;S2P2;Plot 2;2025-06-23;8;Porites astreoides;PAST;105.71;;
Farallon;S2P2;Plot 2;2026-05-08;8;Porites astreoides;PAST;55.84;;
Farallon;S2P2;Plot 3;2024-12-02;8;Stephanocoenia intersepta;SINT;43.12;;
Farallon;S2P2;Plot 3;2025-04-14;8;Stephanocoenia intersepta;SINT;57.21;;
Farallon;S2P2;Plot 3;2025-06-23;8;Stephanocoenia intersepta;SINT;65.38;;
Farallon;S2P2;Plot 3;2025-10-18;8;Stephanocoenia intersepta;SINT;66.52;;
Farallon;S2P2;Plot 3;2026-05-08;8;Stephanocoenia intersepta;SINT;60.53;;
Farallon;S2P2;Plot 1;2024-12-02;9;Stephanocoenia intersepta;SINT;12.87;;
Farallon;S2P2;Plot 1;2025-04-14;9;Stephanocoenia intersepta;SINT;11.21;;
Farallon;S2P2;Plot 1;2025-06-23;9;Stephanocoenia intersepta;SINT;16.19;;
Farallon;S2P2;Plot 1;2025-10-18;9;Stephanocoenia intersepta;SINT;17.19;;
Farallon;S2P2;Plot 1;2025-12-01;9;Stephanocoenia intersepta;SINT;20.94;;
Farallon;S2P2;Plot 1;2026-05-08;9;Stephanocoenia intersepta;SINT;31.27;;
Farallon;S2P2;Plot 2;2024-12-02;9;Porites porites;PPOR;59.96;;
Farallon;S2P2;Plot 2;2025-04-14;9;Porites porites;PPOR;68.19;;
Farallon;S2P2;Plot 2;2025-06-23;9;Porites porites;PPOR;65.87;;
Farallon;S2P2;Plot 2;2026-05-08;9;Porites porites;PPOR;75.25;;
Farallon;S2P2;Plot 3;2024-12-02;9;Porites astreoides;PAST;15.39;;
Farallon;S2P2;Plot 3;2025-04-14;9;Porites astreoides;PAST;19.54;;
Farallon;S2P2;Plot 3;2025-06-23;9;Porites astreoides;PAST;24.48;;
Farallon;S2P2;Plot 3;2025-10-18;9;Porites astreoides;PAST;24.25;;
Farallon;S2P2;Plot 3;2026-05-08;9;Porites astreoides;PAST;29.59;;
Farallon;S2P2;Plot 1;2024-12-02;10;Porites astreoides;PAST;225.69;;
Farallon;S2P2;Plot 1;2025-04-14;10;Porites astreoides;PAST;205.8;;
Farallon;S2P2;Plot 1;2025-06-23;10;Porites astreoides;PAST;339.8;;
Farallon;S2P2;Plot 1;2025-10-18;10;Porites astreoides;PAST;394.51;;
Farallon;S2P2;Plot 1;2025-12-01;10;Porites astreoides;PAST;261.27;;
Farallon;S2P2;Plot 1;2026-05-08;10;Porites astreoides;PAST;363.42;;
Farallon;S2P2;Plot 2;2024-12-02;10;Porites astreoides;PAST;47.04;;
Farallon;S2P2;Plot 2;2025-04-14;10;Porites astreoides;PAST;26.77;;
Farallon;S2P2;Plot 2;2025-06-23;10;Porites astreoides;PAST;35.95;;
Farallon;S2P2;Plot 2;2026-05-08;10;Porites astreoides;PAST;50.84;;
Farallon;S2P2;Plot 3;2024-12-02;10;Porites astreoides;PAST;159.22;;
Farallon;S2P2;Plot 3;2025-04-14;10;Porites astreoides;PAST;181.73;;
Farallon;S2P2;Plot 3;2025-06-23;10;Porites astreoides;PAST;216.57;;
Farallon;S2P2;Plot 3;2025-10-18;10;Porites astreoides;PAST;203.11;;
Farallon;S2P2;Plot 3;2026-05-08;10;Porites astreoides;PAST;189.66;;
Farallon;S2P2;Plot 1;2024-12-02;11;Porites astreoides;PAST;31.76;;
Farallon;S2P2;Plot 1;2025-04-14;11;Porites astreoides;PAST;26.94;;
Farallon;S2P2;Plot 1;2025-06-23;11;Porites astreoides;PAST;36.19;;
Farallon;S2P2;Plot 1;2025-10-18;11;Porites astreoides;PAST;30.32;;
Farallon;S2P2;Plot 1;2025-12-01;11;Porites astreoides;PAST;26.46;;
Farallon;S2P2;Plot 1;2026-05-08;11;Porites astreoides;PAST;29.29;;
Farallon;S2P2;Plot 2;2024-12-02;11;Porites astreoides;PAST;63.66;;
Farallon;S2P2;Plot 2;2025-04-14;11;Porites astreoides;PAST;54.15;;
Farallon;S2P2;Plot 2;2025-06-23;11;Porites astreoides;PAST;67.46;;
Farallon;S2P2;Plot 2;2026-05-08;11;Porites astreoides;PAST;60.57;;
Farallon;S2P2;Plot 3;2024-12-02;11;Diploria labyrinthiformis;DLAB;242.3;;
Farallon;S2P2;Plot 3;2025-04-14;11;Diploria labyrinthiformis;DLAB;260.82;;
Farallon;S2P2;Plot 3;2025-06-23;11;Diploria labyrinthiformis;DLAB;271.17;;
Farallon;S2P2;Plot 3;2025-10-18;11;Diploria labyrinthiformis;DLAB;298.94;;
Farallon;S2P2;Plot 3;2026-05-08;11;Diploria labyrinthiformis;DLAB;291.86;;
Farallon;S2P2;Plot 1;2024-12-02;12;Porites astreoides;PAST;13.28;;
Farallon;S2P2;Plot 1;2025-04-14;12;Porites astreoides;PAST;21.77;;
Farallon;S2P2;Plot 1;2025-06-23;12;Porites astreoides;PAST;26.68;;
Farallon;S2P2;Plot 1;2025-10-18;12;Porites astreoides;PAST;32.82;;
Farallon;S2P2;Plot 1;2025-12-01;12;Porites astreoides;PAST;36.83;;
Farallon;S2P2;Plot 1;2026-05-08;12;Porites astreoides;PAST;36.58;;
Farallon;S2P2;Plot 2;2024-12-02;12;Porites astreoides;PAST;40.17;;
Farallon;S2P2;Plot 2;2025-04-14;12;Porites astreoides;PAST;76.25;;
Farallon;S2P2;Plot 2;2025-06-23;12;Porites astreoides;PAST;38.05;;
Farallon;S2P2;Plot 2;2026-05-08;12;Porites astreoides;PAST;119.99;;
Farallon;S2P2;Plot 3;2024-12-02;12;Porites astreoides;PAST;19.74;;
Farallon;S2P2;Plot 3;2025-04-14;12;Porites astreoides;PAST;16.49;;
Farallon;S2P2;Plot 3;2025-06-23;12;Porites astreoides;PAST;27.51;;
Farallon;S2P2;Plot 3;2025-10-18;12;Porites astreoides;PAST;24.27;;
Farallon;S2P2;Plot 3;2026-05-08;12;Porites astreoides;PAST;58.47;;
Farallon;S2P2;Plot 1;2024-12-02;13;Porites astreoides;PAST;240.47;;
Farallon;S2P2;Plot 1;2025-04-14;13;Porites astreoides;PAST;212.48;;
Farallon;S2P2;Plot 1;2025-06-23;13;Porites astreoides;PAST;234.07;;
Farallon;S2P2;Plot 1;2025-10-18;13;Porites astreoides;PAST;241.68;;
Farallon;S2P2;Plot 1;2025-12-01;13;Porites astreoides;PAST;216.34;;
Farallon;S2P2;Plot 1;2026-05-08;13;Porites astreoides;PAST;278.85;;
Farallon;S2P2;Plot 2;2024-12-02;13;Porites astreoides;PAST;208.41;;
Farallon;S2P2;Plot 2;2025-04-14;13;Porites astreoides;PAST;156.65;;
Farallon;S2P2;Plot 2;2025-06-23;13;Porites astreoides;PAST;185.43;;
Farallon;S2P2;Plot 2;2026-05-08;13;Porites astreoides;PAST;273.29;;
Farallon;S2P2;Plot 3;2024-12-02;13;Porites astreoides;PAST;123.84;;
Farallon;S2P2;Plot 3;2025-04-14;13;Porites astreoides;PAST;139.39;;
Farallon;S2P2;Plot 3;2025-06-23;13;Porites astreoides;PAST;174.49;;
Farallon;S2P2;Plot 3;2025-10-18;13;Porites astreoides;PAST;160.14;;
Farallon;S2P2;Plot 3;2026-05-08;13;Porites astreoides;PAST;157.54;;
Farallon;S2P2;Plot 1;2024-12-02;14;Siderastrea siderea;SSID;214.39;;
Farallon;S2P2;Plot 1;2025-04-14;14;Siderastrea siderea;SSID;254.55;;
Farallon;S2P2;Plot 1;2025-06-23;14;Siderastrea siderea;SSID;215.57;;
Farallon;S2P2;Plot 1;2025-10-18;14;Siderastrea siderea;SSID;328.47;;
Farallon;S2P2;Plot 1;2025-12-01;14;Siderastrea siderea;SSID;165.02;;
Farallon;S2P2;Plot 1;2026-05-08;14;Siderastrea siderea;SSID;279.36;;
Farallon;S2P2;Plot 2;2024-12-02;14;Porites astreoides;PAST;96.31;;
Farallon;S2P2;Plot 2;2025-04-14;14;Porites astreoides;PAST;64.26;;
Farallon;S2P2;Plot 2;2025-06-23;14;Porites astreoides;PAST;95.07;;
Farallon;S2P2;Plot 2;2026-05-08;14;Porites astreoides;PAST;85.96;;
Farallon;S2P2;Plot 3;2024-12-02;14;Porites astreoides;PAST;23.32;;
Farallon;S2P2;Plot 3;2025-04-14;14;Porites astreoides;PAST;20.49;;
Farallon;S2P2;Plot 3;2025-06-23;14;Porites astreoides;PAST;33.69;;
Farallon;S2P2;Plot 3;2025-10-18;14;Porites astreoides;PAST;47.29;;
Farallon;S2P2;Plot 3;2026-05-08;14;Porites astreoides;PAST;57.89;;
Farallon;S2P2;Plot 1;2024-12-02;15;Orbicella faveolata;OFAV;1235.88;;
Farallon;S2P2;Plot 1;2025-04-14;15;Orbicella faveolata;OFAV;1315.68;;
Farallon;S2P2;Plot 1;2025-06-23;15;Orbicella faveolata;OFAV;1398.41;;
Farallon;S2P2;Plot 1;2025-10-18;15;Orbicella faveolata;OFAV;1462.84;;
Farallon;S2P2;Plot 1;2025-12-01;15;Orbicella faveolata;OFAV;1298.28;;
Farallon;S2P2;Plot 1;2026-05-08;15;Orbicella faveolata;OFAV;1459.47;;
Farallon;S2P2;Plot 2;2024-12-02;15;Porites astreoides;PAST;140.33;;
Farallon;S2P2;Plot 2;2025-04-14;15;Porites astreoides;PAST;134.73;;
Farallon;S2P2;Plot 2;2025-06-23;15;Porites astreoides;PAST;154.16;;
Farallon;S2P2;Plot 2;2026-05-08;15;Porites astreoides;PAST;167.69;;
Farallon;S2P2;Plot 3;2024-12-02;15;Porites astreoides;PAST;20.45;;
Farallon;S2P2;Plot 3;2025-04-14;15;Porites astreoides;PAST;43.39;;
Farallon;S2P2;Plot 3;2025-06-23;15;Porites astreoides;PAST;47.71;;
Farallon;S2P2;Plot 3;2025-10-18;15;Porites astreoides;PAST;37.08;;
Farallon;S2P2;Plot 3;2026-05-08;15;Porites astreoides;PAST;48.03;;
Farallon;S2P2;Plot 1;2024-12-02;16;Porites astreoides;PAST;37.49;;
Farallon;S2P2;Plot 1;2025-04-14;16;Porites astreoides;PAST;39.43;;
Farallon;S2P2;Plot 1;2025-06-23;16;Porites astreoides;PAST;41.79;;
Farallon;S2P2;Plot 1;2025-10-18;16;Porites astreoides;PAST;46.0;;
Farallon;S2P2;Plot 1;2025-12-01;16;Porites astreoides;PAST;40.65;;
Farallon;S2P2;Plot 1;2026-05-08;16;Porites astreoides;PAST;44.74;;
Farallon;S2P2;Plot 2;2024-12-02;16;Stephanocoenia intersepta;SINT;135.69;;
Farallon;S2P2;Plot 2;2025-04-14;16;Stephanocoenia intersepta;SINT;106.16;;
Farallon;S2P2;Plot 2;2025-06-23;16;Stephanocoenia intersepta;SINT;129.48;;
Farallon;S2P2;Plot 2;2026-05-08;16;Stephanocoenia intersepta;SINT;164.97;;
Farallon;S2P2;Plot 3;2024-12-02;16;Stephanocoenia intersepta;SINT;10.2;;
Farallon;S2P2;Plot 3;2025-04-14;16;Stephanocoenia intersepta;SINT;13.42;;
Farallon;S2P2;Plot 3;2025-06-23;16;Stephanocoenia intersepta;SINT;19.72;;
Farallon;S2P2;Plot 3;2025-10-18;16;Stephanocoenia intersepta;SINT;17.13;;
Farallon;S2P2;Plot 1;2024-12-02;17;Porites astreoides;PAST;78.04;;
Farallon;S2P2;Plot 1;2025-04-14;17;Porites astreoides;PAST;71.93;;
Farallon;S2P2;Plot 1;2025-06-23;17;Porites astreoides;PAST;91.42;;
Farallon;S2P2;Plot 1;2025-10-18;17;Porites astreoides;PAST;76.32;;
Farallon;S2P2;Plot 1;2025-12-01;17;Porites astreoides;PAST;87.3;;
Farallon;S2P2;Plot 1;2026-05-08;17;Porites astreoides;PAST;73.5;;
Farallon;S2P2;Plot 2;2024-12-02;17;Colpophyllia natans;CNAT;46.89;;
Farallon;S2P2;Plot 2;2025-04-14;17;Colpophyllia natans;CNAT;29.37;;
Farallon;S2P2;Plot 2;2025-06-23;17;Colpophyllia natans;CNAT;34.4;;
Farallon;S2P2;Plot 2;2026-05-08;17;Colpophyllia natans;CNAT;55.92;;
Farallon;S2P2;Plot 3;2024-12-02;17;Porites astreoides;PAST;76.18;;
Farallon;S2P2;Plot 3;2025-04-14;17;Porites astreoides;PAST;94.55;;
Farallon;S2P2;Plot 3;2025-06-23;17;Porites astreoides;PAST;114.98;;
Farallon;S2P2;Plot 3;2025-10-18;17;Porites astreoides;PAST;115.19;;
Farallon;S2P2;Plot 3;2026-05-08;17;Porites astreoides;PAST;105.2;;
Farallon;S2P2;Plot 1;2024-12-02;18;Porites astreoides;PAST;126.54;;
Farallon;S2P2;Plot 1;2025-04-14;18;Porites astreoides;PAST;129.36;;
Farallon;S2P2;Plot 1;2025-06-23;18;Porites astreoides;PAST;154.39;;
Farallon;S2P2;Plot 1;2025-10-18;18;Porites astreoides;PAST;144.04;;
Farallon;S2P2;Plot 1;2025-12-01;18;Porites astreoides;PAST;168.12;;
Farallon;S2P2;Plot 1;2026-05-08;18;Porites astreoides;PAST;188.8;;
Farallon;S2P2;Plot 2;2025-04-14;18;Porites astreoides;PAST;9.72;;
Farallon;S2P2;Plot 2;2025-06-23;18;Porites astreoides;PAST;7.38;;
Farallon;S2P2;Plot 3;2024-12-02;18;Pseudodiploria clivosa;PCLI;116.71;;
Farallon;S2P2;Plot 3;2025-04-14;18;Pseudodiploria clivosa;PCLI;157.43;;
Farallon;S2P2;Plot 3;2025-06-23;18;Pseudodiploria clivosa;PCLI;166.94;;
Farallon;S2P2;Plot 3;2025-10-18;18;Pseudodiploria clivosa;PCLI;177.4;;
Farallon;S2P2;Plot 3;2026-05-08;18;Pseudodiploria clivosa;PCLI;195.99;;
Farallon;S2P2;Plot 1;2024-12-02;19;Porites astreoides;PAST;12.28;;
Farallon;S2P2;Plot 1;2025-04-14;19;Porites astreoides;PAST;11.3;;
Farallon;S2P2;Plot 1;2025-06-23;19;Porites astreoides;PAST;20.07;;
Farallon;S2P2;Plot 1;2025-10-18;19;Porites astreoides;PAST;13.43;;
Farallon;S2P2;Plot 1;2025-12-01;19;Porites astreoides;PAST;18.9;;
Farallon;S2P2;Plot 1;2026-05-08;19;Porites astreoides;PAST;12.34;;
Farallon;S2P2;Plot 3;2024-12-02;19;Porites astreoides;PAST;16.57;;
Farallon;S2P2;Plot 3;2025-04-14;19;Porites astreoides;PAST;17.3;;
Farallon;S2P2;Plot 3;2025-06-23;19;Porites astreoides;PAST;33.34;;
Farallon;S2P2;Plot 3;2025-10-18;19;Porites astreoides;PAST;10.75;;
Farallon;S2P2;Plot 3;2026-05-08;19;Porites astreoides;PAST;9.13;;
Farallon;S2P2;Plot 1;2024-12-02;20;Porites astreoides;PAST;161.63;;
Farallon;S2P2;Plot 1;2025-04-14;20;Porites astreoides;PAST;145.7;;
Farallon;S2P2;Plot 1;2025-06-23;20;Porites astreoides;PAST;153.36;;
Farallon;S2P2;Plot 1;2025-10-18;20;Porites astreoides;PAST;163.29;;
Farallon;S2P2;Plot 1;2025-12-01;20;Porites astreoides;PAST;138.76;;
Farallon;S2P2;Plot 1;2026-05-08;20;Porites astreoides;PAST;188.59;;
Farallon;S2P2;Plot 3;2024-12-02;20;Porites astreoides;PAST;48.0;;
Farallon;S2P2;Plot 3;2025-04-14;20;Porites astreoides;PAST;51.83;;
Farallon;S2P2;Plot 3;2025-06-23;20;Porites astreoides;PAST;89.23;;
Farallon;S2P2;Plot 3;2025-10-18;20;Porites astreoides;PAST;66.4;;
Farallon;S2P2;Plot 3;2026-05-08;20;Porites astreoides;PAST;106.01;;
Farallon;S2P2;Plot 1;2024-12-02;21;Porites astreoides;PAST;33.88;;
Farallon;S2P2;Plot 1;2025-04-14;21;Porites astreoides;PAST;22.43;;
Farallon;S2P2;Plot 1;2025-06-23;21;Porites astreoides;PAST;30.64;;
Farallon;S2P2;Plot 1;2025-10-18;21;Porites astreoides;PAST;29.82;;
Farallon;S2P2;Plot 1;2025-12-01;21;Porites astreoides;PAST;30.0;;
Farallon;S2P2;Plot 1;2026-05-08;21;Porites astreoides;PAST;33.22;;
Farallon;S2P2;Plot 3;2024-12-02;21;Porites astreoides;PAST;12.11;;
Farallon;S2P2;Plot 3;2025-04-14;21;Porites astreoides;PAST;17.89;;
Farallon;S2P2;Plot 3;2025-06-23;21;Porites astreoides;PAST;15.98;;
Farallon;S2P2;Plot 3;2025-10-18;21;Porites astreoides;PAST;6.21;;
Farallon;S2P2;Plot 3;2026-05-08;21;Porites astreoides;PAST;8.68;;
Farallon;S2P2;Plot 1;2024-12-02;22;Porites astreoides;PAST;26.69;;
Farallon;S2P2;Plot 1;2025-04-14;22;Porites astreoides;PAST;31.33;;
Farallon;S2P2;Plot 1;2025-06-23;22;Porites astreoides;PAST;37.63;;
Farallon;S2P2;Plot 1;2025-10-18;22;Porites astreoides;PAST;38.1;;
Farallon;S2P2;Plot 1;2025-12-01;22;Porites astreoides;PAST;40.16;;
Farallon;S2P2;Plot 1;2026-05-08;22;Porites astreoides;PAST;50.83;;
Farallon;S2P2;Plot 3;2024-12-02;22;Porites astreoides;PAST;31.72;;
Farallon;S2P2;Plot 3;2025-04-14;22;Porites astreoides;PAST;34.1;;
Farallon;S2P2;Plot 3;2025-06-23;22;Porites astreoides;PAST;36.96;;
Farallon;S2P2;Plot 3;2025-10-18;22;Porites astreoides;PAST;22.12;;
Farallon;S2P2;Plot 3;2026-05-08;22;Porites astreoides;PAST;24.95;;
Farallon;S2P2;Plot 1;2024-12-02;23;Colpophyllia natans;CNAT;28.79;;
Farallon;S2P2;Plot 1;2025-04-14;23;Colpophyllia natans;CNAT;29.07;;
